entity_id,state,domain,friendly_name
sensor.binary_sensors,180,sensor,Home Assistant Binary sensors
sensor.buttons,115,sensor,Home Assistant Buttons
sensor.calendars,1,sensor,Home Assistant Calendars
sensor.cameras,2,sensor,Home Assistant Cameras
sensor.climate,4,sensor,Home Assistant Climate
sensor.covers,7,sensor,Home Assistant Covers
sensor.dates,0,sensor,Home Assistant Dates
sensor.datetimes,0,sensor,Home Assistant Date/times
sensor.devices,279,sensor,Home Assistant Devices
sensor.device_trackers,10,sensor,Home Assistant Device trackers
sensor.entities,2053,sensor,Home Assistant Entities
sensor.fans,0,sensor,Home Assistant Fans
sensor.humidifiers,0,sensor,Home Assistant Humidifiers
sensor.integrations,113,sensor,Home Assistant Integrations
sensor.custom_integrations,24,sensor,Home Assistant Custom integrations
sensor.input_booleans,16,sensor,Home Assistant Input booleans
sensor.input_buttons,2,sensor,Home Assistant Input buttons
sensor.input_datetimes,0,sensor,Home Assistant Input date/times
sensor.input_numbers,8,sensor,Home Assistant Input numbers
sensor.input_selects,3,sensor,Home Assistant Input selects
sensor.input_texts,1,sensor,Home Assistant Input texts
sensor.images,0,sensor,Home Assistant Images
sensor.lights,18,sensor,Home Assistant Lights
sensor.locks,1,sensor,Home Assistant Locks
sensor.media_players,8,sensor,Home Assistant Media players
sensor.numbers,123,sensor,Home Assistant Numbers
sensor.persistent_notifications,1,sensor,Home Assistant Persistent notifications
sensor.persons,5,sensor,Home Assistant Persons
sensor.remotes,2,sensor,Home Assistant Remotes
sensor.scenes,7,sensor,Home Assistant Scenes
sensor.scripts,16,sensor,Home Assistant Scripts
sensor.selects,62,sensor,Home Assistant Selects
sensor.sensors,1032,sensor,Home Assistant Sensors
sensor.sirens,0,sensor,Home Assistant Sirens
sensor.suns,1,sensor,Home Assistant Suns
sensor.stt,4,sensor,Home Assistant Speech-to-text
sensor.switches,144,sensor,Home Assistant Switches
sensor.texts,9,sensor,Home Assistant Texts
sensor.times,2,sensor,Home Assistant Times
sensor.todos,2,sensor,Home Assistant To-do lists
sensor.tts,3,sensor,Home Assistant Text-to-speech
sensor.vacuums,0,sensor,Home Assistant Vacuums
sensor.update,143,sensor,Home Assistant Update
sensor.water_heaters,0,sensor,Home Assistant Water heaters
sensor.weather,1,sensor,Home Assistant Weather
sensor.zones,27,sensor,Home Assistant Zones
select.gordijn_j_d_motor_speed_2,unavailable,select,Gordijn J/D Motor speed
select.deken_julius_power_on_behavior_2,unavailable,select,Deken Julius Power-on behavior
select.ikea_energy_meter_2_server_power_on_behavior_2,on,select,IKEA energy meter 2 - Server Power-on behavior
select.ikea_energy_meter_1_darius_power_on_behavior_2,on,select,IKEA energy meter 1 - Darius Power-on behavior
switch.cloud_alexa,unavailable,switch,Home Assistant Cloud Alexa
switch.cloud_alexa_report_state,unavailable,switch,Home Assistant Cloud Alexa state reporting
switch.cloud_google,unavailable,switch,Home Assistant Cloud Google Assistant
switch.cloud_google_report_state,unavailable,switch,Home Assistant Cloud Google Assistant state reporting
switch.cloud_remote,unavailable,switch,Home Assistant Cloud Remote
select.ikea_energy_meter_5_badkamer_verwarming_power_on_behavior_2,previous,select,IKEA energy meter 5 Badkamer verwarming Power-on behavior
select.ikea_energy_meter_8_airfryer_power_on_behavior_2,on,select,IKEA energy meter 8 Airfryer Power-on behavior
select.ikea_energy_meter_7_miniboiler_power_on_behavior_2,on,select,IKEA energy meter 7 Miniboiler Power-on behavior
select.ikea_energy_meter_3_droger_power_on_behavior_2,on,select,IKEA energy meter 3 - Droger Power-on behavior
select.ikea_energy_meter_4_wasmachine_power_on_behavior_2,on,select,IKEA energy meter 4 Wasmachine Power-on behavior
select.ikea_energy_meter_6_minikoelkast_power_on_behavior_2,on,select,IKEA energy meter 6 Minikoelkast Power-on behavior
select.floor_surface_thermostat_temperature_units_2,celsius,select,Floor surface thermostat Temperature units
select.ikea_energy_meter_11_bureau_rolien_power_on_behavior_2,previous,select,IKEA energy meter 11 Bureau Rolien Power-on behavior
select.ikea_energy_meter_9_plafond_verwarming_power_on_behavior_2,off,select,IKEA energy meter 9 Plafond verwarming Power-on behavior
select.ikea_energy_meter_12_voetverwarmer_power_on_behavior_2,unavailable,select,IKEA energy meter 12 - Voetverwarmer Power-on behavior
select.bedroom_ir_panel_thermostat_temperature_units_2,celsius,select,Bedroom IR panel thermostat Temperature units
select.zigbee2mqtt_bridge_log_level_2,warning,select,Zigbee2MQTT Bridge Log level
select.ikea_energy_meter_13_waterleiding_power_on_behavior,previous,select,IKEA energy meter 13 Waterleiding Power-on behavior
select.red_robin_temperature_unit,celsius,select,Red Robin Temperature unit
select.bamboe_achtertuin_temperature_unit,celsius,select,Bamboe (achtertuin) Temperature unit
select.verandalamp_links_power_on_behavior,off,select,Verandalamp-links Power-on behavior
select.verandalamp_rechts_power_on_behavior,off,select,Verandalamp-rechts Power-on behavior
select.veranda_ventilator_power_on_behavior,off,select,Veranda-ventilator Power-on behavior
select.tv_power_on_behavior,off,select,TV Power-on behavior
select.bureaulamp_rudi_power_on_behavior,off,select,Bureaulamp Rudi Power-on behavior
select.bureau_rudi_power_on_behavior,off,select,Bureau Rudi Power-on behavior
select.deken_r_r_power_on_behavior,unavailable,select,Deken R/R Power-on behavior
select.oude_schuur_buitenlamp_power_on_behavior,off,select,Oude schuur - buitenlamp Power-on behavior
select.buitenlamp_nieuwe_schuur_power_on_behavior,off,select,Buitenlamp - nieuwe schuur Power-on behavior
select.keuken_aanrecht_power_on_behavior,off,select,Keuken - aanrecht Power-on behavior
select.zonnescherm_stroom_power_on_behavior,off,select,Zonnescherm stroom Power-on behavior
select.vijverpompen_power_on_behavior,off,select,Vijverpompen Power-on behavior
select.luchtpomp_power_on_behavior,off,select,Luchtpomp Power-on behavior
sensor.gordijn_j_d_battery_2,unavailable,sensor,Gordijn J/D Battery
sensor.gordijn_j_d_device_temperature_2,unavailable,sensor,Gordijn J/D Temperature
sensor.gordijn_j_d_motor_state_2,unavailable,sensor,Gordijn J/D Motor state
automation.rolluik_open,on,automation,Rolluik open J/D
automation.rolluik_dicht,on,automation,Rolluik dicht J/D
automation.rolluik_open_r_r,on,automation,Rolluik open R/R
automation.rolluik_dicht_r_r,on,automation,Rolluik dicht R/R
automation.bureau_rudi_on,on,automation,Bureau Rudi (on)
automation.bureau_rudi_off_via_rudi_knop,on,automation,Bureau Rudi (off)
automation.bureau_rolien_on,on,automation,Bureau Rolien (on)
automation.bureau_rolien_off,on,automation,Bureau Rolien (off)
automation.poort_sensor_lichten_aan,on,automation,Poort sensor: lichten aan
automation.veranda_sensor,on,automation,Veranda sensor: lichten aan
automation.deken_timer,on,automation,Deken Rudi en Rolien
automation.avondverlichting_woonkamer,on,automation,Avondverlichting woonkamer
automation.deken_julius,on,automation,Deken Julius
automation.vijverpomp,off,automation,Vijverpomp
automation.13_00_luik_openen,on,automation,Rolluik J/D open (12:00)
automation.floor_heating_monitor,on,automation,Floor heating monitor
automation.floor_heating_manager,on,automation,Floor heating manager
automation.floor_heating_timed_trigger,on,automation,Floor heating timer
automation.floor_manual_pushed,on,automation,Floor manual pushed
automation.floor_scheduled_pushed,on,automation,Floor scheduled pushed
automation.badkamer_ir_timer,on,automation,Badkamer IR timer
automation.bedroom_ir_monitor,on,automation,Bedroom IR monitor
automation.bedroom_ir_timer,on,automation,Bedroom IR timer
automation.bedroom_ir_manager,on,automation,Bedroom IR manager
automation.airco_woonkamer_shutdown_trigger,on,automation,Airco woonkamer shutdown trigger
automation.tv_knop,on,automation,TV knop
automation.logger_auto_reset_to_warning,on,automation,Logger: Auto-Reset to Warning
automation.keuken_plafondlicht_knop,on,automation,Keuken - plafondlicht knop
automation.keuken_aanrechtlicht_knop,on,automation,Keuken - aanrechtlicht knop
automation.bollamp_knippert_bij_deurbel,on,automation,Achterdeurbel
automation.voordeurbel,on,automation,Voordeurbel
automation.ev_charging_mode_selector,on,automation,EV charging: mode selector
automation.zonnescherm_stroom_aan,on,automation,Zonnescherm stroom - aan
automation.zonnescherm_stroom_uit,on,automation,Zonnescherm stroom - uit
automation.badkamerlicht_buiten,on,automation,Badkamerlicht - buiten
automation.badkamerlicht_binnen,on,automation,Badkamerlicht - binnen
sensor.rolluik_knop_j_d_battery_2,90,sensor,Rolluik knop J/D Battery
sensor.lichtsensor_j_d_battery_2,100,sensor,Lichtsensor J/D Battery
sensor.lichtsensor_j_d_voltage_2,3032,sensor,Lichtsensor J/D Voltage
sensor.lichtsensor_j_d_illuminance_2,0,sensor,Lichtsensor J/D Illuminance
sensor.darius_knop_battery_2,unknown,sensor,Darius knop Battery
sensor.poort_bewegingssensor_battery_2,100,sensor,Poort bewegingssensor Battery
sensor.veranda_bewegingssensor_battery_2,100,sensor,Veranda bewegingssensor Battery
sensor.rolien_knop_battery_2,75,sensor,Rolien knop Battery
sensor.rolluik_knop_r_r_battery_2,90,sensor,Rolluik knop R/R Battery
sensor.woonkamer_luchtsensor_temperature_2,23,sensor,Woonkamer luchtsensor Temperature
sensor.woonkamer_luchtsensor_humidity_2,57,sensor,Woonkamer luchtsensor Humidity
sensor.woonkamer_luchtsensor_pm25_2,5,sensor,Woonkamer luchtsensor PM2.5
sensor.woonkamer_luchtsensor_voc_index_2,447,sensor,Woonkamer luchtsensor VOC index
sensor.achterdeur_magneetsensor_battery,100,sensor,Achterdeur magneetsensor Battery
sensor.achterdeur_magneetsensor_linkquality,116,sensor,Achterdeur magneetsensor Linkquality
sensor.slaapkamer_raamsensor_j_d_battery_2,unavailable,sensor,Slaapkamer raamsensor J/D Battery
sensor.slaapkamer_raamsensor_j_d_voltage_2,unavailable,sensor,Slaapkamer raamsensor J/D Voltage
sensor.rudi_knop_battery_2,50,sensor,Rudi knop Battery
sensor.slaapkamer_j_d_temp_battery_2,17,sensor,Slaapkamer j/d temp Battery
sensor.slaapkamer_j_d_temp_temperature_2,24.85,sensor,Slaapkamer j/d temp Temperature
sensor.slaapkamer_j_d_temp_humidity_2,52.86,sensor,Slaapkamer j/d temp Humidity
sensor.slaapkamer_j_d_temp_pressure_2,1009.1,sensor,Slaapkamer j/d temp Atmospheric pressure
sensor.slaapkamer_j_d_temp_voltage_2,2875,sensor,Slaapkamer j/d temp Voltage
sensor.ikea_parasol_2_battery_2,unavailable,sensor,ikea parasol 2 Battery
sensor.ikea_parasol_2_voltage_2,unavailable,sensor,ikea parasol 2 Voltage
sensor.rolien_bureau_t_h_battery_2,unavailable,sensor,Rolien bureau t/h Battery
sensor.rolien_bureau_t_h_temperature_2,unavailable,sensor,Rolien bureau t/h Temperature
sensor.rolien_bureau_t_h_humidity_2,unavailable,sensor,Rolien bureau t/h Humidity
sensor.rolien_bureau_t_h_pressure_2,unavailable,sensor,Rolien bureau t/h Atmospheric pressure
sensor.rolien_bureau_t_h_voltage_2,unavailable,sensor,Rolien bureau t/h Voltage
sensor.zolder_t_h_battery_2,unavailable,sensor,Zolder t/h Battery
sensor.zolder_t_h_temperature_2,unavailable,sensor,Zolder t/h Temperature
sensor.zolder_t_h_humidity_2,unavailable,sensor,Zolder t/h Humidity
sensor.zolder_t_h_pressure_2,unavailable,sensor,Zolder t/h Atmospheric pressure
sensor.zolder_t_h_voltage_2,unavailable,sensor,Zolder t/h Voltage
sensor.ikea_energy_meter_2_server_power_2,131.6,sensor,IKEA energy meter 2 - Server Power
sensor.ikea_energy_meter_2_server_voltage_2,233.9,sensor,IKEA energy meter 2 - Server Voltage
sensor.ikea_energy_meter_2_server_current_2,0.64,sensor,IKEA energy meter 2 - Server Current
sensor.ikea_energy_meter_2_server_energy_2,756.61,sensor,IKEA energy meter 2 - Server Energy
sensor.ikea_energy_meter_1_darius_power_2,291.6,sensor,IKEA energy meter 1 - Darius Power
sensor.ikea_energy_meter_1_darius_voltage_2,231,sensor,IKEA energy meter 1 - Darius Voltage
sensor.ikea_energy_meter_1_darius_current_2,1.42,sensor,IKEA energy meter 1 - Darius Current
sensor.ikea_energy_meter_1_darius_energy_2,404.2,sensor,IKEA energy meter 1 - Darius Energy
sensor.ikea_energy_meter_5_badkamer_verwarming_power_2,0,sensor,IKEA energy meter 5 Badkamer verwarming Power
sensor.ikea_energy_meter_5_badkamer_verwarming_voltage_2,233.5,sensor,IKEA energy meter 5 Badkamer verwarming Voltage
sensor.ikea_energy_meter_5_badkamer_verwarming_current_2,0,sensor,IKEA energy meter 5 Badkamer verwarming Current
sensor.ikea_energy_meter_5_badkamer_verwarming_energy_2,19,sensor,IKEA energy meter 5 Badkamer verwarming Energy
sensor.ikea_energy_meter_5_badkamer_verwarming_linkquality_2,84,sensor,IKEA energy meter 5 Badkamer verwarming Linkquality
sensor.ikea_energy_meter_8_airfryer_power_2,0.7,sensor,IKEA energy meter 8 Airfryer Power
sensor.ikea_energy_meter_8_airfryer_voltage_2,232.1,sensor,IKEA energy meter 8 Airfryer Voltage
sensor.ikea_energy_meter_8_airfryer_current_2,0.04,sensor,IKEA energy meter 8 Airfryer Current
sensor.ikea_energy_meter_8_airfryer_energy_2,55.09,sensor,IKEA energy meter 8 Airfryer Energy
sensor.ikea_energy_meter_7_miniboiler_power_2,2.6,sensor,IKEA energy meter 7 Miniboiler Power
sensor.ikea_energy_meter_7_miniboiler_voltage_2,233.7,sensor,IKEA energy meter 7 Miniboiler Voltage
sensor.ikea_energy_meter_7_miniboiler_current_2,0,sensor,IKEA energy meter 7 Miniboiler Current
sensor.ikea_energy_meter_7_miniboiler_energy_2,209.43,sensor,IKEA energy meter 7 Miniboiler Energy
sensor.ikea_energy_meter_3_droger_power_2,0.3,sensor,IKEA energy meter 3 - Droger Power
sensor.ikea_energy_meter_3_droger_voltage_2,230.4,sensor,IKEA energy meter 3 - Droger Voltage
sensor.ikea_energy_meter_3_droger_current_2,0.1,sensor,IKEA energy meter 3 - Droger Current
sensor.ikea_energy_meter_3_droger_energy_2,62.33,sensor,IKEA energy meter 3 - Droger Energy
sensor.ikea_energy_meter_3_droger_linkquality,156,sensor,IKEA energy meter 3 - Droger Linkquality
sensor.ikea_energy_meter_4_wasmachine_power_2,0,sensor,IKEA energy meter 4 Wasmachine Power
sensor.ikea_energy_meter_4_wasmachine_voltage_2,233,sensor,IKEA energy meter 4 Wasmachine Voltage
sensor.ikea_energy_meter_4_wasmachine_current_2,0.1,sensor,IKEA energy meter 4 Wasmachine Current
sensor.ikea_energy_meter_4_wasmachine_energy_2,102.57,sensor,IKEA energy meter 4 Wasmachine Energy
sensor.ikea_energy_meter_6_minikoelkast_power_2,0,sensor,IKEA energy meter 6 Minikoelkast Power
sensor.ikea_energy_meter_6_minikoelkast_voltage_2,232.7,sensor,IKEA energy meter 6 Minikoelkast Voltage
sensor.ikea_energy_meter_6_minikoelkast_current_2,0,sensor,IKEA energy meter 6 Minikoelkast Current
sensor.ikea_energy_meter_6_minikoelkast_energy_2,53.74,sensor,IKEA energy meter 6 Minikoelkast Energy
sensor.floor_surface_thermostat_battery_2,100,sensor,Floor surface thermostat Battery
sensor.floor_surface_thermostat_temperature_2,24.4,sensor,Floor surface thermostat Temperature
sensor.ikea_energy_meter_11_bureau_rolien_power_2,0,sensor,IKEA energy meter 11 Bureau Rolien Power
sensor.ikea_energy_meter_11_bureau_rolien_voltage_2,232.7,sensor,IKEA energy meter 11 Bureau Rolien Voltage
sensor.ikea_energy_meter_11_bureau_rolien_current_2,0.05,sensor,IKEA energy meter 11 Bureau Rolien Current
sensor.ikea_energy_meter_11_bureau_rolien_energy_2,13.58,sensor,IKEA energy meter 11 Bureau Rolien Energy
sensor.ikea_energy_meter_9_plafond_verwarming_power_2,0,sensor,IKEA energy meter 9 Plafond verwarming Power
sensor.ikea_energy_meter_9_plafond_verwarming_voltage_2,232.2,sensor,IKEA energy meter 9 Plafond verwarming Voltage
sensor.ikea_energy_meter_9_plafond_verwarming_current_2,0,sensor,IKEA energy meter 9 Plafond verwarming Current
sensor.ikea_energy_meter_9_plafond_verwarming_energy_2,113.5,sensor,IKEA energy meter 9 Plafond verwarming Energy
sensor.ikea_energy_meter_12_voetverwarmer_power_2,unavailable,sensor,IKEA energy meter 12 - Voetverwarmer Power
sensor.ikea_energy_meter_12_voetverwarmer_voltage_2,unavailable,sensor,IKEA energy meter 12 - Voetverwarmer Voltage
sensor.ikea_energy_meter_12_voetverwarmer_current_2,unavailable,sensor,IKEA energy meter 12 - Voetverwarmer Current
sensor.ikea_energy_meter_12_voetverwarmer_energy_2,unavailable,sensor,IKEA energy meter 12 - Voetverwarmer Energy
sensor.knop_badkamer_ir_slaapkamer_battery_2,75,sensor,Knop badkamer IR slaapkamer Battery
sensor.bedroom_ir_panel_thermostat_battery_2,100,sensor,Bedroom IR panel thermostat Battery
sensor.bedroom_ir_panel_thermostat_temperature_2,25.1,sensor,Bedroom IR panel thermostat Temperature
sensor.zigbee2mqtt_bridge_version_2,2.13.0,sensor,Zigbee2MQTT Bridge Version
sensor.tv_knop_battery_2,unknown,sensor,TV knop Battery
sensor.ikea_energy_meter_13_waterleiding_power,0,sensor,IKEA energy meter 13 Waterleiding Power
sensor.ikea_energy_meter_13_waterleiding_voltage,234.5,sensor,IKEA energy meter 13 Waterleiding Voltage
sensor.ikea_energy_meter_13_waterleiding_current,0.02,sensor,IKEA energy meter 13 Waterleiding Current
sensor.ikea_energy_meter_13_waterleiding_energy,42.45,sensor,IKEA energy meter 13 Waterleiding Energy
sensor.ikea_raamsensor_j_d_battery,100,sensor,Ikea raamsensor J/D Battery
sensor.ikea_raamsensor_j_d_voltage,1400,sensor,Ikea raamsensor J/D Voltage
sensor.0x04e3e5fffe09f5fd_battery,100,sensor,Bedroom IR panel thermostat Battery
sensor.0x04e3e5fffe09f5fd_voltage,1400,sensor,Bedroom IR panel thermostat Voltage
sensor.0x84ba20fffe3217f5_battery,unavailable,sensor,0x84ba20fffe3217f5 Battery
sensor.keukenlicht_battery,100,sensor,Keukenlicht Battery
sensor.keukenlicht_voltage,1400,sensor,Keukenlicht Voltage
sensor.0x08b95ffffeeb7767_linkquality,148,sensor,Keukenlicht Linkquality
sensor.red_robin_temperature,25.5,sensor,Red Robin Temperature
sensor.red_robin_humidity,99,sensor,Red Robin Humidity
sensor.red_robin_soil_moisture,78,sensor,Red Robin Moisture
sensor.red_robin_battery,90,sensor,Red Robin Battery
sensor.bamboe_achtertuin_temperature,23.7,sensor,Bamboe (achtertuin) Temperature
sensor.bamboe_achtertuin_humidity,99,sensor,Bamboe (achtertuin) Humidity
sensor.bamboe_achtertuin_soil_moisture,24,sensor,Bamboe (achtertuin) Moisture
sensor.bamboe_achtertuin_battery,90,sensor,Bamboe (achtertuin) Battery
sensor.voordeur_bewegingssensor_battery,100,sensor,Voordeur bewegingssensor Battery
sensor.keuken_aanrechtlicht_battery,100,sensor,Keuken - aanrechtlicht Battery
sensor.keuken_aanrechtlicht_voltage,1400,sensor,Keuken - aanrechtlicht Voltage
sensor.vijverpompen_linkquality,108,sensor,Vijverpompen Linkquality
switch.deken_julius_2,unavailable,switch,Deken Julius
switch.ikea_energy_meter_2_server_2,on,switch,IKEA energy meter 2 - Server
switch.ikea_energy_meter_2_server_child_lock,on,switch,IKEA energy meter 2 - Server Child lock
switch.ikea_energy_meter_2_server_led_enable,on,switch,IKEA energy meter 2 - Server Led enable
switch.ikea_energy_meter_1_darius_2,on,switch,IKEA energy meter 1 - Darius
switch.ikea_energy_meter_1_darius_child_lock,on,switch,IKEA energy meter 1 - Darius Child lock
switch.ikea_energy_meter_1_darius_led_enable,unknown,switch,IKEA energy meter 1 - Darius Led enable
switch.ikea_energy_meter_5_badkamer_verwarming_2,off,switch,IKEA energy meter 5 Badkamer verwarming
switch.ikea_energy_meter_5_badkamer_verwarming_child_lock,off,switch,IKEA energy meter 5 Badkamer verwarming Child lock
switch.ikea_energy_meter_5_badkamer_verwarming_led_enable,on,switch,IKEA energy meter 5 Badkamer verwarming Led enable
switch.ikea_energy_meter_8_airfryer_2,on,switch,IKEA energy meter 8 Airfryer
switch.ikea_energy_meter_8_airfryer_child_lock,on,switch,IKEA energy meter 8 Airfryer Child lock
switch.ikea_energy_meter_8_airfryer_led_enable,on,switch,IKEA energy meter 8 Airfryer Led enable
switch.ikea_energy_meter_7_miniboiler_2,on,switch,IKEA energy meter 7 Miniboiler
switch.ikea_energy_meter_7_miniboiler_child_lock,on,switch,IKEA energy meter 7 Miniboiler Child lock
media_player.kleintv_6,off,media_player,KleinTV
switch.ikea_energy_meter_7_miniboiler_led_enable,on,switch,IKEA energy meter 7 Miniboiler Led enable
switch.ikea_energy_meter_3_droger_2,on,switch,IKEA energy meter 3 - Droger
switch.ikea_energy_meter_3_droger_child_lock,off,switch,IKEA energy meter 3 - Droger Child lock
switch.ikea_energy_meter_3_droger_led_enable,on,switch,IKEA energy meter 3 - Droger Led enable
switch.ikea_energy_meter_4_wasmachine_2,on,switch,IKEA energy meter 4 Wasmachine
switch.ikea_energy_meter_4_wasmachine_child_lock,on,switch,IKEA energy meter 4 Wasmachine Child lock
switch.ikea_energy_meter_4_wasmachine_led_enable,on,switch,IKEA energy meter 4 Wasmachine Led enable
switch.ikea_energy_meter_6_minikoelkast_2,on,switch,IKEA energy meter 6 Minikoelkast
switch.ikea_energy_meter_6_minikoelkast_child_lock,on,switch,IKEA energy meter 6 Minikoelkast Child lock
switch.ikea_energy_meter_6_minikoelkast_led_enable,on,switch,IKEA energy meter 6 Minikoelkast Led enable
switch.ikea_energy_meter_11_bureau_rolien_2,off,switch,IKEA energy meter 11 Bureau Rolien
binary_sensor.a55_van_rudi_presence,on,binary_sensor,A55 van Rudi Presence
media_player.kleintv_4,off,media_player,KleinTV
sensor.kleintv_media_input_source,unknown,sensor,KleinTV Media input source
sensor.kleintv_media_playback_status,unknown,sensor,KleinTV Media playback status
sensor.kleintv_energy,0.0,sensor,KleinTV Energy
sensor.kleintv_power,0,sensor,KleinTV Power
sensor.kleintv_deltaenergy,0.001769444,sensor,KleinTV Energy difference
sensor.kleintv_powerenergy,0.0,sensor,KleinTV Power energy
sensor.kleintv_energysaved,0.0,sensor,KleinTV Energy saved
sensor.kleintv_tv_channel,,sensor,KleinTV TV channel
sensor.kleintv_tv_channel_name,com.samsung.tv.csfs,sensor,KleinTV TV channel name
sensor.light_sensor_kleintv_illuminance,11,sensor,Light Sensor - KleinTV Illuminance
sensor.light_sensor_kleintv_brightness_intensity,2,sensor,Light Sensor - KleinTV Brightness intensity
switch.sound_sensor_kleintv_sound_detection,on,switch,Sound Sensor - KleinTV Sound detection
switch.blackius,off,switch,Blackius
switch.sound_sensor_kleintv,on,switch,Sound Sensor - KleinTV
switch.kleintv,off,switch,KleinTV
switch.light_sensor_kleintv,off,switch,Light Sensor - KleinTV
switch.ikea_energy_meter_11_bureau_rolien_child_lock,on,switch,IKEA energy meter 11 Bureau Rolien Child lock
switch.ikea_energy_meter_11_bureau_rolien_led_enable,on,switch,IKEA energy meter 11 Bureau Rolien Led enable
switch.ikea_energy_meter_9_plafond_verwarming_2,off,switch,IKEA energy meter 9 Plafond verwarming
switch.ikea_energy_meter_9_plafond_verwarming_child_lock,on,switch,IKEA energy meter 9 Plafond verwarming Child lock
switch.ikea_energy_meter_9_plafond_verwarming_led_enable,on,switch,IKEA energy meter 9 Plafond verwarming Led enable
switch.ikea_energy_meter_12_voetverwarmer_2,unavailable,switch,IKEA energy meter 12 - Voetverwarmer
switch.ikea_energy_meter_12_voetverwarmer_child_lock,unavailable,switch,IKEA energy meter 12 - Voetverwarmer Child lock
switch.ikea_energy_meter_12_voetverwarmer_led_enable,unavailable,switch,IKEA energy meter 12 - Voetverwarmer Led enable
switch.zigbee2mqtt_bridge_permit_join_2,off,switch,Zigbee2MQTT Bridge Permit join
switch.ikea_energy_meter_13_waterleiding,off,switch,IKEA energy meter 13 Waterleiding
switch.ikea_energy_meter_13_waterleiding_child_lock,unknown,switch,IKEA energy meter 13 Waterleiding Child lock
switch.ikea_energy_meter_13_waterleiding_led_enable,unknown,switch,IKEA energy meter 13 Waterleiding Led enable
switch.gordijn_j_d_reverse_direction,unavailable,switch,Gordijn J/D Reverse direction
switch.verandalamp_links,off,switch,Verandalamp-links
switch.verandalamp_links_child_lock,on,switch,Verandalamp-links Child lock
switch.verandalamp_links_led_enable,on,switch,Verandalamp-links Led enable
switch.verandalamp_rechts,off,switch,Verandalamp-rechts
switch.verandalamp_rechts_child_lock,unknown,switch,Verandalamp-rechts Child lock
switch.verandalamp_rechts_led_enable,unknown,switch,Verandalamp-rechts Led enable
switch.veranda_ventilator,off,switch,Veranda-ventilator
switch.veranda_ventilator_child_lock,on,switch,Veranda-ventilator Child lock
switch.veranda_ventilator_led_enable,off,switch,Veranda-ventilator Led enable
switch.tv,on,switch,TV
switch.tv_child_lock,on,switch,TV Child lock
switch.tv_led_enable,on,switch,TV Led enable
switch.bureaulamp_rudi,on,switch,Bureaulamp Rudi
switch.bureaulamp_rudi_child_lock,off,switch,Bureaulamp Rudi Child lock
switch.bureaulamp_rudi_led_enable,off,switch,Bureaulamp Rudi Led enable
switch.bureau_rudi,on,switch,Bureau Rudi
switch.bureau_rudi_child_lock,unknown,switch,Bureau Rudi Child lock
switch.bureau_rudi_led_enable,unknown,switch,Bureau Rudi Led enable
switch.deken_r_r,unavailable,switch,Deken R/R
switch.deken_r_r_child_lock,unavailable,switch,Deken R/R Child lock
switch.deken_r_r_led_enable,unavailable,switch,Deken R/R Led enable
switch.oude_schuur_buitenlamp,off,switch,Oude schuur - buitenlamp
switch.oude_schuur_buitenlamp_child_lock,on,switch,Oude schuur - buitenlamp Child lock
switch.oude_schuur_buitenlamp_led_enable,on,switch,Oude schuur - buitenlamp Led enable
switch.buitenlamp_nieuwe_schuur,off,switch,Buitenlamp - nieuwe schuur
switch.buitenlamp_nieuwe_schuur_child_lock,on,switch,Buitenlamp - nieuwe schuur Child lock
switch.buitenlamp_nieuwe_schuur_led_enable,off,switch,Buitenlamp - nieuwe schuur Led enable
switch.keuken_aanrecht,off,switch,Keuken - aanrecht
switch.keuken_aanrecht_child_lock,on,switch,Keuken - aanrecht Child lock
switch.keuken_aanrecht_led_enable,off,switch,Keuken - aanrecht Led enable
switch.zonnescherm_stroom,on,switch,Zonnescherm stroom
switch.zonnescherm_stroom_child_lock,off,switch,Zonnescherm stroom Child lock
switch.zonnescherm_stroom_led_enable,off,switch,Zonnescherm stroom Led enable
switch.vijverpompen,on,switch,Vijverpompen
switch.vijverpompen_child_lock,off,switch,Vijverpompen Child lock
switch.vijverpompen_led_enable,off,switch,Vijverpompen Led enable
switch.luchtpomp,on,switch,Luchtpomp
switch.luchtpomp_child_lock,off,switch,Luchtpomp Child lock
switch.luchtpomp_led_enable,off,switch,Luchtpomp Led enable
update.gordijn_j_d_2,unavailable,update,Gordijn J/D
update.repeater_schuur_2,off,update,Repeater schuur
update.rolluik_knop_j_d_2,off,update,Rolluik knop J/D
update.darius_knop_2,off,update,Darius knop
update.poort_bewegingssensor_2,off,update,Poort bewegingssensor
update.veranda_bewegingssensor_2,off,update,Veranda bewegingssensor
update.rolien_knop_2,off,update,Rolien knop
update.rolluik_knop_r_r_2,off,update,Rolluik knop R/R
update.woonkamer_luchtsensor_2,off,update,Woonkamer luchtsensor
update.rudi_knop_2,off,update,Rudi knop
update.repeater_zolder_2,off,update,Repeater zolder
update.deken_julius_2,unavailable,update,Deken Julius
update.ikea_parasol_2_2,unavailable,update,ikea parasol 2
update.ikea_energy_meter_2_server_2,off,update,IKEA energy meter 2 - Server
update.ikea_energy_meter_1_darius_2,off,update,IKEA energy meter 1 - Darius
update.ikea_energy_meter_5_badkamer_verwarming_2,off,update,IKEA energy meter 5 Badkamer verwarming
update.ikea_energy_meter_8_airfryer_2,off,update,IKEA energy meter 8 Airfryer
